,LIBERDADE > SEXUAL > FÍSICA > ESTUPRO,LIBERDADE > SEXUAL > ESTUPRO DE VULNERÁVEL,LIBERDADE > SEXUAL > ESTUPRO DE VULNERÁVEL > PEDOFILIA,LIBERDADE > SEXUAL > ESTUPRO VIRTUAL,LIBERDADE > SEXUAL > ESTUPRO CORRETIVO,LIBERDADE > SEXUAL > FÍSICA > ABUSO SEXUAL FÍSICO,LIBERDADE > SEXUAL > FÍSICA > EXPLORAÇÃO SEXUAL,LIBERDADE > SEXUAL > IMPORTUNAÇÃO SEXUAL,LIBERDADE > SEXUAL > PSÍQUICA > ABUSO SEXUAL PSÍQUICO,LIBERDADE > SEXUAL > PSÍQUICA > ASSÉDIO SEXUAL,LIBERDADE > SEXUAL > VIOLÊNCIA SEXUAL MEDIANTE FRAUDE,INTEGRIDADE > FÍSICA > AGRESSÃO ou VIAS DE FATO,INTEGRIDADE > FÍSICA > LESÃO CORPORAL,INTEGRIDADE > FÍSICA > MAUS TRATOS,INTEGRIDADE > FÍSICA > TORTURA FÍSICA,INTEGRIDADE > FÍSICA > VIOLÊNCIA OBSTÉTRICA,INTEGRIDADE > PSÍQUICA > AMEAÇA ou COAÇÃO,INTEGRIDADE > PSÍQUICA > ASSÉDIO MORAL,INTEGRIDADE > PSÍQUICA > TORTURA PSÍQUICA,INTEGRIDADE > PSÍQUICA > ALIENAÇÃO PARENTAL,INTEGRIDADE > PSÍQUICA > CONSTRANGIMENTO,INTEGRIDADE > PSÍQUICA > EXPOSIÇÃO (EROTIZAÇÃO),INTEGRIDADE > PATRIMONIAL > INDIVIDUAL,LIBERDADE > DIREITOS INDIVIDUAIS > CÁRCERE PRIVADO,LIBERDADE > DIREITOS INDIVIDUAIS > SEQUESTRO,LIBERDADE > DIREITOS INDIVIDUAIS > STALKING,LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - INTERNACIONAL,LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - NACIONAL,VIDA > FEMINICÍDIO,DIREITOS CIVIS E POLÍTICOS > VIOLÊNCIA POLITÍCA DE GÊNERO E CONTRA AS MULHERES
LIBERDADE > SEXUAL > VIOLÊNCIA SEXUAL MEDIANTE FRAUDE,0.8142076502732241,0.7534292405486784,0.7567199727798571,0.7526369513439946,0.7625042531473291,0.807799442896936,0.8043658469190385,0.7603701340140395,0.7772020725388601,0.8088680804186175,0.0,0.7994060475161987,0.8008740781207321,0.80674935102394,0.7789348408211841,0.7754158964879853,0.806833838523009,0.7859388396684767,0.7966889340691258,0.7831617201695942,0.7951246233908518,0.7712496271995228,0.77119341563786,0.8045350172215844,0.7984997413347129,0.7444213031835764,0.7393671316774413,0.7332425995236475,0.7603357165060616,0.7409855769230769
INTEGRIDADE > FÍSICA > AGRESSÃO ou VIAS DE FATO,0.7728337236533958,0.8080453563714903,0.8050755939524838,0.8104751619870411,0.791036717062635,0.8048056155507559,0.7886069114470843,0.8061555075593952,0.7856371490280778,0.7896868250539957,0.7994060475161987,0.0,0.7823974082073434,0.781317494600432,0.8075053995680346,0.8258639308855291,0.7942764578833693,0.816414686825054,0.8237041036717062,0.7958963282937365,0.7975161987041036,0.8045356371490281,0.7643088552915767,0.8053455723542117,0.7995344024831867,0.8177645788336934,0.828023758099352,0.8247840172786177,0.8112850971922246,0.8150647948164147
INTEGRIDADE > FÍSICA > LESÃO CORPORAL,0.7848035389018996,0.792952745151598,0.8057907675498498,0.8000546298825457,0.8074296640262223,0.7975962851679869,0.7918601475006829,0.8060639169625785,0.7934990439770554,0.7803878721660749,0.8008740781207321,0.7823974082073434,0.0,0.7672767003550942,0.7967768369298006,0.801966675771647,0.7902212510243103,0.8107074569789675,0.7973231357552581,0.7773832286260585,0.7637257579896203,0.7934990439770554,0.7525266320677411,0.7915869980879541,0.7855664769787895,0.792952745151598,0.8038787216607485,0.816989893471729,0.8014203769461896,0.7989620322316306
INTEGRIDADE > FÍSICA > MAUS TRATOS,0.7988550611501432,0.7917507931929623,0.809056821459475,0.8061724834150562,0.8012691087395443,0.792200557103064,0.7723127935893893,0.8055956158061724,0.7819440438419383,0.7758193335169374,0.80674935102394,0.781317494600432,0.7672767003550942,0.0,0.7943466974329392,0.8099221228728007,0.7922292642601267,0.8008002286367534,0.7949235650418229,0.7862705509085665,0.7945768282662284,0.7862705509085665,0.7640603566529492,0.7752583237657864,0.7928091050181065,0.7931929622151717,0.818863570810499,0.8130948947216614,0.7983847706951255,0.7934813960196135
INTEGRIDADE > FÍSICA > TORTURA FÍSICA,0.7897475930262815,0.7786373103243083,0.7872656947337102,0.7973817316274918,0.7917286521868492,0.7969359331476323,0.7883393202542138,0.7941088961618565,0.7836953287711991,0.7928945194161388,0.7789348408211841,0.8075053995680346,0.7967768369298006,0.7943466974329392,0.0,0.7952990181493603,0.799669330394048,0.7959416976278937,0.796979378449027,0.7765545968461768,0.796768008764722,0.7825052067836953,0.7508916323731138,0.7798507462686567,0.7873771339886187,0.7735792918774175,0.7973817316274918,0.7997619756024993,0.7994644451056233,0.788158286224338
INTEGRIDADE > FÍSICA > VIOLÊNCIA OBSTÉTRICA,0.7871454592766068,0.7781885397412199,0.7803450400492914,0.7803450400492914,0.7784966112138016,0.8025069637883009,0.8043658469190385,0.7707948243992606,0.7711063700091435,0.7995042687964748,0.7754158964879853,0.8258639308855291,0.801966675771647,0.8099221228728007,0.7952990181493603,0.0,0.8148250206668504,0.7993712489282652,0.791170490851002,0.7822531798909752,0.8019720624486442,0.791231732776618,0.7626886145404664,0.7956371986222732,0.8005690636316606,0.7804224933055638,0.7868145409735059,0.7877387553912508,0.7757239679605669,0.7626201923076923
INTEGRIDADE > PSÍQUICA > AMEAÇA ou COAÇÃO,0.7741347905282332,0.8024249104436484,0.7894736842105263,0.8095894185726096,0.8073849545329291,0.7958115183246073,0.7933314962799669,0.8013226784238082,0.7861669881510058,0.7882126136050674,0.806833838523009,0.7942764578833693,0.7902212510243103,0.7922292642601267,0.799669330394048,0.8148250206668504,0.0,0.81206944061725,0.8060071645081289,0.7911270322402866,0.7814297452752671,0.8049049324882888,0.7561042524005487,0.7985670983742078,0.7933264355923435,0.7988426563791678,0.806833838523009,0.8222650868007716,0.8046293744833287,0.7980159823642877
INTEGRIDADE > PSÍQUICA > ASSÉDIO MORAL,0.7868852459016393,0.8068019434124035,0.8022292083452415,0.8002286367533581,0.7867962274935696,0.7888579387186629,0.7949709864603481,0.79879965704487,0.793369534152615,0.7906912696226934,0.7859388396684767,0.816414686825054,0.8107074569789675,0.8008002286367534,0.7959416976278937,0.7993712489282652,0.81206944061725,0.0,0.7927979422692197,0.8128036581880538,0.8003286770747741,0.7970848813946841,0.7794238683127572,0.7962274935695913,0.793585100879462,0.786510431551872,0.8113746784795656,0.8113746784795656,0.8039439839954272,0.7890825950271506
INTEGRIDADE > PSÍQUICA > TORTURA PSÍQUICA,0.809263596148842,0.7987220447284346,0.7897182689514958,0.8083067092651757,0.7975602672088296,0.801949860724234,0.8002210555402045,0.7963984896892246,0.7833284925936683,0.7964748003304875,0.7966889340691258,0.8237041036717062,0.7973231357552581,0.7949235650418229,0.796979378449027,0.791170490851002,0.8060071645081289,0.7927979422692197,0.0,0.7731629392971247,0.7682826622843056,0.7807144931745571,0.7489711934156379,0.7873134328358209,0.7780651836523539,0.798141155968632,0.799302933488237,0.812082486203892,0.8077258205053732,0.799302933488237
INTEGRIDADE > PSÍQUICA > ALIENAÇÃO PARENTAL,0.7845433255269321,0.7786190187764991,0.7955784373107208,0.7819503331314355,0.7813446396123561,0.7913649025069638,0.7897209173804919,0.790732889158086,0.7613567534827377,0.7890388322776095,0.7831617201695942,0.7958963282937365,0.7773832286260585,0.7862705509085665,0.7765545968461768,0.7822531798909752,0.7911270322402866,0.8128036581880538,0.7731629392971247,0.0,0.7710216379074226,0.7596182523113629,0.7314128943758573,0.777841561423651,0.7589239524055872,0.788158286224338,0.7931556632344033,0.8010296789824349,0.7755905511811023,0.7599158653846154
INTEGRIDADE > PSÍQUICA > CONSTRANGIMENTO,0.7689305230288837,0.79320734045467,0.803067652697891,0.7959463160777869,0.7830731306491372,0.784168720898384,0.7732128184059162,0.783347028211449,0.7745823062174747,0.7688304574089291,0.7951246233908518,0.7975161987041036,0.7637257579896203,0.7945768282662284,0.796768008764722,0.8019720624486442,0.7814297452752671,0.8003286770747741,0.7682826622843056,0.7710216379074226,0.0,0.8041632429471378,0.7688304574089291,0.8074500136948781,0.7948784273150543,0.812106272254177,0.8310052040536839,0.8277184333059435,0.8132018625034237,0.8079978088195016
INTEGRIDADE > PSÍQUICA > EXPOSIÇÃO (EROTIZAÇÃO),0.7897475930262815,0.7954070981210856,0.7837757232329258,0.7745302713987474,0.7727408291082613,0.794150417827298,0.7861287648521691,0.7688637041455413,0.7649865791828213,0.7818782704489121,0.7712496271995228,0.8045356371490281,0.7934990439770554,0.7862705509085665,0.7825052067836953,0.791231732776618,0.8049049324882888,0.7970848813946841,0.7807144931745571,0.7596182523113629,0.8041632429471378,0.0,0.7517146776406035,0.7723880597014925,0.7679772374547336,0.7640583159773877,0.7754249925439904,0.7849686847599165,0.7575305696391291,0.769161944527289
INTEGRIDADE > PATRIMONIAL > INDIVIDUAL,0.7298985167837627,0.78079561042524,0.7989026063100138,0.782167352537723,0.7733882030178326,0.7497942386831276,0.7530864197530864,0.7783264746227709,0.7530864197530864,0.7473251028806585,0.77119341563786,0.7643088552915767,0.7525266320677411,0.7640603566529492,0.7508916323731138,0.7626886145404664,0.7561042524005487,0.7794238683127572,0.7489711934156379,0.7314128943758573,0.7688304574089291,0.7517146776406035,0.0,0.798079561042524,0.7995344024831867,0.8142661179698216,0.8137174211248285,0.8205761316872427,0.8052126200274349,0.8137174211248285
LIBERDADE > DIREITOS INDIVIDUAIS > CÁRCERE PRIVADO,0.7858443924017694,0.7942020665901263,0.8022388059701493,0.788174512055109,0.777841561423651,0.7855153203342619,0.7899972368057474,0.7921928817451206,0.7916188289322618,0.7835307077939961,0.8045350172215844,0.8053455723542117,0.7915869980879541,0.7752583237657864,0.7798507462686567,0.7956371986222732,0.7985670983742078,0.7962274935695913,0.7873134328358209,0.777841561423651,0.8074500136948781,0.7723880597014925,0.798079561042524,0.0,0.7953957578892913,0.8005166475315729,0.8099885189437428,0.824052812858783,0.8019517795637199,0.8068312284730195
LIBERDADE > DIREITOS INDIVIDUAIS > SEQUESTRO,0.7532333160889808,0.8083290222452147,0.8070356958096223,0.813502327987584,0.7917744438696327,0.7917744438696327,0.7772891877909984,0.80574236937403,0.7790998448008277,0.784790481117434,0.7984997413347129,0.7995344024831867,0.7855664769787895,0.7928091050181065,0.7873771339886187,0.8005690636316606,0.7933264355923435,0.793585100879462,0.7780651836523539,0.7589239524055872,0.7948784273150543,0.7679772374547336,0.7995344024831867,0.7953957578892913,0.0,0.8036730470770822,0.8109156751163994,0.814019658561821,0.8114330056906364,0.7984997413347129
LIBERDADE > DIREITOS INDIVIDUAIS > STALKING,0.7689305230288837,0.7750669443617971,0.7819101457899434,0.7566200535554894,0.7676286819398989,0.7782729805013927,0.790273556231003,0.7560249925617376,0.7509669741148468,0.7694849903607821,0.7444213031835764,0.8177645788336934,0.792952745151598,0.7931929622151717,0.7735792918774175,0.7804224933055638,0.7988426563791678,0.786510431551872,0.798141155968632,0.788158286224338,0.812106272254177,0.7640583159773877,0.8142661179698216,0.8005166475315729,0.8036730470770822,0.0,0.7905385301993454,0.7982743231181196,0.7813150847961916,0.788158286224338
LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - INTERNACIONAL,0.7790788446526151,0.7671462027433924,0.777934437786394,0.731006160164271,0.7462534059945504,0.7908077994428969,0.7966289030118817,0.7661135928525845,0.7729350807680585,0.7973010190030295,0.7393671316774413,0.828023758099352,0.8038787216607485,0.818863570810499,0.7973817316274918,0.7868145409735059,0.806833838523009,0.8113746784795656,0.799302933488237,0.7931556632344033,0.8310052040536839,0.7754249925439904,0.8137174211248285,0.8099885189437428,0.8109156751163994,0.7905385301993454,0.0,0.7198142414860681,0.7786757848927572,0.7644230769230769
LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - NACIONAL,0.7946916471506635,0.7544329207092673,0.7426859358477265,0.7559890485968515,0.752724795640327,0.7963788300835655,0.803260569218016,0.767070835992342,0.7762877171594026,0.8011567061415588,0.7332425995236475,0.8247840172786177,0.816989893471729,0.8130948947216614,0.7997619756024993,0.7877387553912508,0.8222650868007716,0.8113746784795656,0.812082486203892,0.8010296789824349,0.8277184333059435,0.7849686847599165,0.8205761316872427,0.824052812858783,0.814019658561821,0.7982743231181196,0.7198142414860681,0.0,0.8044762200808206,0.7905649038461539
VIDA > FEMINICÍDIO,0.7845433255269321,0.7659309916070873,0.777121541809139,0.7665526888405346,0.7447932856698788,0.7724233983286908,0.7941420281845814,0.755362138638483,0.763181956720512,0.7788488019829248,0.7603357165060616,0.8112850971922246,0.8014203769461896,0.7983847706951255,0.7994644451056233,0.7757239679605669,0.8046293744833287,0.8039439839954272,0.8077258205053732,0.7755905511811023,0.8132018625034237,0.7575305696391291,0.8052126200274349,0.8019517795637199,0.8114330056906364,0.7813150847961916,0.7786757848927572,0.8044762200808206,0.0,0.7644230769230769
DIREITOS CIVIS E POLÍTICOS > VIOLÊNCIA POLITÍCA DE GÊNERO E CONTRA AS MULHERES,0.7840228987769972,0.7515024038461539,0.7803485576923077,0.7623197115384616,0.7469951923076923,0.7718662952646239,0.7836418900248687,0.7484975961538461,0.7451923076923077,0.7777471770862021,0.7409855769230769,0.8150647948164147,0.7989620322316306,0.7934813960196135,0.788158286224338,0.7626201923076923,0.7980159823642877,0.7890825950271506,0.799302933488237,0.7599158653846154,0.8079978088195016,0.769161944527289,0.8137174211248285,0.8068312284730195,0.7984997413347129,0.788158286224338,0.7644230769230769,0.7905649038461539,0.7644230769230769,0.0
