,LIBERDADE > SEXUAL > FÍSICA > ESTUPRO,LIBERDADE > SEXUAL > ESTUPRO DE VULNERÁVEL,LIBERDADE > SEXUAL > ESTUPRO DE VULNERÁVEL > PEDOFILIA,LIBERDADE > SEXUAL > ESTUPRO VIRTUAL,LIBERDADE > SEXUAL > ESTUPRO CORRETIVO,LIBERDADE > SEXUAL > FÍSICA > ABUSO SEXUAL FÍSICO,LIBERDADE > SEXUAL > FÍSICA > EXPLORAÇÃO SEXUAL,LIBERDADE > SEXUAL > IMPORTUNAÇÃO SEXUAL,LIBERDADE > SEXUAL > PSÍQUICA > ABUSO SEXUAL PSÍQUICO,LIBERDADE > SEXUAL > PSÍQUICA > ASSÉDIO SEXUAL,LIBERDADE > SEXUAL > VIOLÊNCIA SEXUAL MEDIANTE FRAUDE,INTEGRIDADE > FÍSICA > AGRESSÃO ou VIAS DE FATO,INTEGRIDADE > FÍSICA > LESÃO CORPORAL,INTEGRIDADE > FÍSICA > MAUS TRATOS,INTEGRIDADE > FÍSICA > TORTURA FÍSICA,INTEGRIDADE > FÍSICA > VIOLÊNCIA OBSTÉTRICA,INTEGRIDADE > PSÍQUICA > AMEAÇA ou COAÇÃO,INTEGRIDADE > PSÍQUICA > ASSÉDIO MORAL,INTEGRIDADE > PSÍQUICA > TORTURA PSÍQUICA,INTEGRIDADE > PSÍQUICA > ALIENAÇÃO PARENTAL,INTEGRIDADE > PSÍQUICA > CONSTRANGIMENTO,INTEGRIDADE > PSÍQUICA > EXPOSIÇÃO (EROTIZAÇÃO),INTEGRIDADE > PATRIMONIAL > INDIVIDUAL,LIBERDADE > DIREITOS INDIVIDUAIS > CÁRCERE PRIVADO,LIBERDADE > DIREITOS INDIVIDUAIS > SEQUESTRO,LIBERDADE > DIREITOS INDIVIDUAIS > STALKING,LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - INTERNACIONAL,LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - NACIONAL,VIDA > FEMINICÍDIO,DIREITOS CIVIS E POLÍTICOS > VIOLÊNCIA POLITÍCA DE GÊNERO E CONTRA AS MULHERES
INTEGRIDADE > PSÍQUICA > TORTURA PSÍQUICA,0.5756154747948418,0.5755794423916695,0.5774269398723547,0.579106483036614,0.5754114880752436,0.5749076251259657,0.5710446758481693,0.5794423916694659,0.5750755794423916,0.5707087672153174,0.5789385287201881,0.5735318721766772,0.5710446758481693,0.5693771915177827,0.5673496808867988,0.5796103459858918,0.5759048257372654,0.5690292240510582,0.0,0.5799462546187437,0.57052245034218,0.5626469600268726,0.567671050441152,0.5601276452804838,0.5821296607322808,0.5863285186429291,0.6266375545851528,0.62882096069869,0.5997648639570037,0.6106818945246892
INTEGRIDADE > PSÍQUICA > ALIENAÇÃO PARENTAL,0.5632222408306816,0.5020891364902507,0.48885793871866295,0.49286211699164345,0.49025069637883006,0.5165389972144847,0.5317379497623896,0.5111420612813371,0.5069637883008357,0.5435551811288963,0.4961699164345404,0.563326083319391,0.5510856758121528,0.5680414092502922,0.5485395914232652,0.5069637883008357,0.5665214477211796,0.5483055134041477,0.5799462546187437,0.0,0.5643465197796695,0.5233265720081136,0.5573497586149492,0.5332206255283178,0.5102715877437326,0.5154944289693594,0.6143802228412256,0.6114206128133705,0.5247214484679665,0.5964484679665738
INTEGRIDADE > PSÍQUICA > CONSTRANGIMENTO,0.5708562844266399,0.57102320146887,0.5761976297780004,0.5783675513269905,0.5740277082290102,0.57135703555333,0.5668502754131197,0.5756968786513103,0.5686863628776498,0.5680186947087298,0.5763645468202303,0.57202470372225,0.5605074278083793,0.5685194458354198,0.5711901185111,0.57102320146887,0.5660156902019696,0.5626773493573693,0.57052245034218,0.5643465197796695,0.0,0.5636788516107495,0.5610121524887631,0.5615089300617593,0.5828743114672008,0.5890502420297112,0.627941912869304,0.6291103321649141,0.600233683859122,0.6127524620263729
INTEGRIDADE > PSÍQUICA > EXPOSIÇÃO (EROTIZAÇÃO),0.5392731535756154,0.5118323191345504,0.5179175118323192,0.5169033130493577,0.52079107505071,0.521974306964165,0.5211291413116971,0.5182555780933062,0.5148749154834348,0.5342881213142375,0.5174104124408384,0.5549606826166973,0.5458676990405655,0.5600267156453498,0.5338510889751815,0.5236646382691007,0.5648458445040214,0.5405496543584556,0.5626469600268726,0.5233265720081136,0.5636788516107495,0.0,0.5650074912601964,0.5380324543610547,0.5434415145368492,0.540736984448952,0.6210277214334009,0.6217038539553753,0.5610209601081813,0.6071670047329276
INTEGRIDADE > PATRIMONIAL > INDIVIDUAL,0.5625104045280506,0.5595139004494756,0.561678042284002,0.5610121524887631,0.5600133177959048,0.555685034126852,0.5565173963709006,0.5585150657566172,0.5560179790244715,0.5595139004494756,0.5596803728982853,0.5666722157482936,0.5565173963709006,0.5606792075911436,0.5626768769768603,0.5571832861661395,0.5665057432994839,0.5618445147328117,0.567671050441152,0.5573497586149492,0.5610121524887631,0.5650074912601964,0.0,0.5568503412685201,0.5761611453304478,0.5801564841018811,0.6295988013983685,0.6292658565007492,0.5953054769435658,0.6151156983519227
LIBERDADE > DIREITOS INDIVIDUAIS > CÁRCERE PRIVADO,0.5451348182883939,0.5313609467455621,0.5310228233305156,0.5267962806424344,0.5267962806424344,0.5279797125950972,0.5352493660185967,0.5283178360101437,0.5305156382079459,0.5371524852569503,0.5217244294167371,0.5562991467291283,0.5425012624137351,0.5593588245116046,0.5311497551916259,0.5205409974640743,0.5660187667560321,0.5371775417298937,0.5601276452804838,0.5332206255283178,0.5615089300617593,0.5380324543610547,0.5568503412685201,0.0,0.53541842772612,0.5440405748098056,0.6231614539306847,0.6221470836855453,0.5536770921386306,0.6071005917159763
LIBERDADE > DIREITOS INDIVIDUAIS > SEQUESTRO,0.5625523362920783,0.4641772378059675,0.4707879221011256,0.45863855636948364,0.45202787207432554,0.48776130069680185,0.5322471147318398,0.4707879221011256,0.4843666249776666,0.5492839090143218,0.4525638735036627,0.5706876359377614,0.5618582730180104,0.5800634496577058,0.5509032584838764,0.45595854922279794,0.578083109919571,0.5437531613555893,0.5821296607322808,0.5102715877437326,0.5828743114672008,0.5434415145368492,0.5761611453304478,0.53541842772612,0.0,0.48007861354296943,0.6021082722887261,0.5971055922815794,0.4666785778095408,0.5822762194032517
LIBERDADE > DIREITOS INDIVIDUAIS > STALKING,0.5638921453692849,0.4034184892482999,0.4039698584818967,0.39312626355449365,0.39165594559823563,0.42223824112452696,0.5390359809911744,0.40268333027017095,0.42027149321266966,0.54743049705139,0.3936776327880904,0.5740337962188389,0.5650563878134994,0.5850726331607948,0.550565591760932,0.4252894688476383,0.5800938337801609,0.5346484572584724,0.5863285186429291,0.5154944289693594,0.5890502420297112,0.540736984448952,0.5801564841018811,0.5440405748098056,0.48007861354296943,0.0,0.5894137107149421,0.5846351773571035,0.40856460209520307,0.5715861054953134
LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - INTERNACIONAL,0.6271981242672919,0.5781954887218045,0.5674427554358283,0.5649237893112097,0.5643064985451018,0.5970445125247792,0.6220298710115411,0.579293498684705,0.5951131221719457,0.6219039595619208,0.5608661724541553,0.6290781328425632,0.6275037872412051,0.6278176657204876,0.6245146040857673,0.5839701770736253,0.6308646112600537,0.6245152588096442,0.6266375545851528,0.6143802228412256,0.627941912869304,0.6210277214334009,0.6295988013983685,0.6231614539306847,0.6021082722887261,0.5894137107149421,0.0,0.5290589451913134,0.5535679938449702,0.5491407607646264
LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - NACIONAL,0.6255233629207838,0.5783834586466166,0.5664806619203386,0.5649237893112097,0.5621726479146459,0.5963236619210669,0.6194840461642905,0.577978203682826,0.5918552036199095,0.6224094355518113,0.5569644947327351,0.627906976744186,0.6234640632890086,0.6283185840707964,0.6238392706398784,0.5781919850885369,0.626843163538874,0.622154779969651,0.62882096069869,0.6114206128133705,0.6291103321649141,0.6217038539553753,0.6292658565007492,0.6221470836855453,0.5971055922815794,0.5846351773571035,0.5290589451913134,0.0,0.558376610886709,0.5452790113921606
VIDA > FEMINICÍDIO,0.5823145201808743,0.39285714285714285,0.3702635122138873,0.35487593768032316,0.3439122908251587,0.43827716705712744,0.5504073319755601,0.3955279969936114,0.4374660633484163,0.5651221566975568,0.3466051163685324,0.593776141877196,0.5810469617909443,0.5954249457338454,0.5666047611007935,0.3972041006523765,0.5973525469168901,0.5542067105041308,0.5997648639570037,0.5247214484679665,0.600233683859122,0.5610209601081813,0.5953054769435658,0.5536770921386306,0.4666785778095408,0.40856460209520307,0.5535679938449702,0.558376610886709,0.0,0.5537603385266398
DIREITOS CIVIS E POLÍTICOS > VIOLÊNCIA POLITÍCA DE GÊNERO E CONTRA AS MULHERES,0.611957796014068,0.5629699248120301,0.5507023282663075,0.5487169592899865,0.54817532342151,0.5775815462245449,0.6065852002715546,0.5569334836527621,0.5764705882352941,0.6048862679022746,0.5487545858273798,0.6128492554793374,0.6142063625652248,0.6152947069627651,0.6098261016376836,0.564398881640261,0.6109249329758714,0.6049570055639858,0.6106818945246892,0.5964484679665738,0.6127524620263729,0.6071670047329276,0.6151156983519227,0.6071005917159763,0.5822762194032517,0.5715861054953134,0.5491407607646264,0.5452790113921606,0.5537603385266398,0.0
