,LIBERDADE > SEXUAL > FÍSICA > ESTUPRO,LIBERDADE > SEXUAL > ESTUPRO DE VULNERÁVEL,LIBERDADE > SEXUAL > ESTUPRO DE VULNERÁVEL > PEDOFILIA,LIBERDADE > SEXUAL > ESTUPRO VIRTUAL,LIBERDADE > SEXUAL > ESTUPRO CORRETIVO,LIBERDADE > SEXUAL > FÍSICA > ABUSO SEXUAL FÍSICO,LIBERDADE > SEXUAL > FÍSICA > EXPLORAÇÃO SEXUAL,LIBERDADE > SEXUAL > IMPORTUNAÇÃO SEXUAL,LIBERDADE > SEXUAL > PSÍQUICA > ABUSO SEXUAL PSÍQUICO,LIBERDADE > SEXUAL > PSÍQUICA > ASSÉDIO SEXUAL,LIBERDADE > SEXUAL > VIOLÊNCIA SEXUAL MEDIANTE FRAUDE,INTEGRIDADE > FÍSICA > AGRESSÃO ou VIAS DE FATO,INTEGRIDADE > FÍSICA > LESÃO CORPORAL,INTEGRIDADE > FÍSICA > MAUS TRATOS,INTEGRIDADE > FÍSICA > TORTURA FÍSICA,INTEGRIDADE > FÍSICA > VIOLÊNCIA OBSTÉTRICA,INTEGRIDADE > PSÍQUICA > AMEAÇA ou COAÇÃO,INTEGRIDADE > PSÍQUICA > ASSÉDIO MORAL,INTEGRIDADE > PSÍQUICA > TORTURA PSÍQUICA,INTEGRIDADE > PSÍQUICA > ALIENAÇÃO PARENTAL,INTEGRIDADE > PSÍQUICA > CONSTRANGIMENTO,INTEGRIDADE > PSÍQUICA > EXPOSIÇÃO (EROTIZAÇÃO),INTEGRIDADE > PATRIMONIAL > INDIVIDUAL,LIBERDADE > DIREITOS INDIVIDUAIS > CÁRCERE PRIVADO,LIBERDADE > DIREITOS INDIVIDUAIS > SEQUESTRO,LIBERDADE > DIREITOS INDIVIDUAIS > STALKING,LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - INTERNACIONAL,LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - NACIONAL,VIDA > FEMINICÍDIO,DIREITOS CIVIS E POLÍTICOS > VIOLÊNCIA POLITÍCA DE GÊNERO E CONTRA AS MULHERES
LIBERDADE > SEXUAL > VIOLÊNCIA SEXUAL MEDIANTE FRAUDE,0.8213432439607115,0.7622730329522529,0.7273032952252858,0.7162071284465367,0.7498318762609281,0.7694619777577397,0.7912580554777249,0.7696155048452642,0.7598101265822785,0.7604256542996837,0.0,0.803968253968254,0.8048986486486487,0.8026865671641791,0.8262195121951219,0.7842844338213325,0.8032407407407407,0.7779333520022402,0.7949940405244339,0.7940545510266626,0.8159739609414122,0.7945323741007194,0.7885364496382861,0.7771412202807219,0.8052083333333333,0.7471790179932907,0.7273032952252858,0.7404169468728985,0.7746609124537608,0.7494774559570021
INTEGRIDADE > FÍSICA > AGRESSÃO ou VIAS DE FATO,0.7912698412698412,0.8161375661375662,0.7867724867724868,0.803968253968254,0.8108465608465608,0.7888888888888889,0.7873015873015873,0.8060846560846561,0.8007936507936508,0.7867724867724868,0.803968253968254,0.0,0.7806878306878307,0.7947089947089947,0.8005291005291005,0.8015873015873016,0.779320987654321,0.805026455026455,0.8055555555555556,0.7917989417989418,0.7866800200300451,0.7870370370370371,0.7761904761904762,0.783068783068783,0.778125,0.8,0.8132275132275132,0.8283068783068783,0.8037037037037037,0.8092592592592592
INTEGRIDADE > FÍSICA > LESÃO CORPORAL,0.7873639500929122,0.8006756756756757,0.7894144144144144,0.8091216216216216,0.7911036036036037,0.790259009009009,0.775007004763239,0.7958896396396397,0.7908220720720721,0.7846283783783784,0.8048986486486487,0.7806878306878307,0.0,0.7823761261261262,0.772450110864745,0.7851914414414415,0.7782921810699589,0.7782133856062727,0.7975788288288288,0.7623873873873874,0.7866800200300451,0.78125,0.7598775737340011,0.7649211711711712,0.7817708333333333,0.7801238738738738,0.7925112612612613,0.7992680180180181,0.7680180180180181,0.803490990990991
INTEGRIDADE > FÍSICA > MAUS TRATOS,0.8006371117600213,0.8014925373134328,0.7895522388059701,0.8023880597014925,0.7955223880597015,0.7943283582089552,0.7691230036424769,0.7988059701492537,0.7826865671641791,0.7891860799539833,0.8026865671641791,0.7947089947089947,0.7823761261261262,0.0,0.8073725055432373,0.7928358208955224,0.7926954732510288,0.8020162419490339,0.7821811680572109,0.7773134328358209,0.799449173760641,0.7951079136690647,0.7804674457429048,0.7805786307648238,0.7877604166666666,0.797910447761194,0.8101492537313433,0.8104477611940298,0.7895522388059701,0.8
INTEGRIDADE > FÍSICA > TORTURA FÍSICA,0.7990443323599682,0.8104212860310421,0.8032150776053215,0.8023835920177383,0.811529933481153,0.7996119733924612,0.7846452328159645,0.8106984478935698,0.8076496674057649,0.7971175166297118,0.8262195121951219,0.8005291005291005,0.772450110864745,0.8073725055432373,0.0,0.7882483370288248,0.7818930041152263,0.799889135254989,0.7921286031042128,0.780210643015521,0.7879318978467702,0.7735587583148559,0.751940133037694,0.7735587583148559,0.7791666666666667,0.7935144124168514,0.8198447893569845,0.811529933481153,0.7854767184035477,0.8073725055432373
INTEGRIDADE > FÍSICA > VIOLÊNCIA OBSTÉTRICA,0.8056809131935228,0.7932476844935763,0.7744248580818643,0.7842844338213325,0.7801015835076187,0.7615775321183149,0.7968618660689268,0.7836868837765163,0.7821930086644756,0.7871728501581824,0.7842844338213325,0.8015873015873016,0.7851914414414415,0.7928358208955224,0.7882483370288248,0.0,0.8068415637860082,0.7997759731167741,0.7911203814064363,0.7962354347176576,0.7989484226339509,0.7907913669064748,0.7838063439065108,0.7694070466914924,0.8091145833333333,0.7615775321183149,0.7860770839557812,0.7911562593367194,0.7914550343591276,0.7817258883248731
INTEGRIDADE > PSÍQUICA > AMEAÇA ou COAÇÃO,0.7775205761316872,0.7975823045267489,0.7775205761316872,0.7911522633744856,0.7991255144032922,0.7950102880658436,0.7710905349794238,0.8009259259259259,0.7896090534979424,0.8027263374485597,0.8032407407407407,0.779320987654321,0.7782921810699589,0.7926954732510288,0.7818930041152263,0.8068415637860082,0.0,0.8140432098765432,0.8161008230452675,0.7916666666666666,0.7831747621432148,0.7968106995884774,0.761059670781893,0.7762345679012346,0.7620884773662552,0.8055555555555556,0.8263888888888888,0.8333333333333334,0.801440329218107,0.8209876543209876
INTEGRIDADE > PSÍQUICA > ASSÉDIO MORAL,0.788691266259623,0.7922150658078969,0.7605712685522262,0.8022962755530664,0.7793335200224026,0.7933352002240269,0.7706524782973957,0.7745729487538504,0.7798935872304676,0.7810137216465975,0.7779333520022402,0.805026455026455,0.7782133856062727,0.8020162419490339,0.799889135254989,0.7997759731167741,0.8140432098765432,0.0,0.8143377205264631,0.7961355362643517,0.7916875312969455,0.7947353682441893,0.7774067890929327,0.7863343601232148,0.7950520833333333,0.7801736208345001,0.809017082049846,0.791654998599832,0.7975357042845141,0.8092971156538785
INTEGRIDADE > PSÍQUICA > TORTURA PSÍQUICA,0.7985134058932838,0.8012514898688915,0.7908224076281287,0.7949940405244339,0.7860548271752086,0.7961859356376639,0.7960212944802466,0.781585220500596,0.7887365911799762,0.7771067011791775,0.7949940405244339,0.8055555555555556,0.7975788288288288,0.7821811680572109,0.7921286031042128,0.7911203814064363,0.8161008230452675,0.8143377205264631,0.0,0.7914183551847438,0.8189784677015524,0.782158273381295,0.796883695047301,0.7840160412489258,0.7908854166666667,0.781585220500596,0.8140643623361145,0.8048271752085816,0.7792014302741359,0.8104886769964244
INTEGRIDADE > PSÍQUICA > ALIENAÇÃO PARENTAL,0.7902840456596761,0.7879252221881704,0.7775053631627337,0.8020226785167024,0.7701501685565431,0.7796813946498347,0.7803306248248809,0.7796506282562059,0.7830217591173766,0.7877480586712683,0.7940545510266626,0.7917989417989418,0.7623873873873874,0.7773134328358209,0.780210643015521,0.7962354347176576,0.7916666666666666,0.7961355362643517,0.7914183551847438,0.0,0.7563845768652979,0.7660431654676259,0.7659988870339455,0.7330277857347465,0.7627604166666667,0.7670021347971943,0.7701501685565431,0.7701501685565431,0.7520686484829912,0.7709764108689161
INTEGRIDADE > PSÍQUICA > CONSTRANGIMENTO,0.8082123184777166,0.8269904857285929,0.7901852779168753,0.7826740110165248,0.8034551827741613,0.8044566850275413,0.78542814221332,0.7989484226339509,0.7929394091136706,0.7781672508763144,0.8159739609414122,0.7866800200300451,0.7866800200300451,0.799449173760641,0.7879318978467702,0.7989484226339509,0.7831747621432148,0.7916875312969455,0.8189784677015524,0.7563845768652979,0.0,0.7824236354531797,0.7701552328492739,0.7821732598898348,0.7766649974962444,0.8064596895343015,0.8299949924887331,0.8289934902353531,0.8044566850275413,0.8219829744616926
INTEGRIDADE > PSÍQUICA > EXPOSIÇÃO (EROTIZAÇÃO),0.7897531191929917,0.7861870503597123,0.7689208633093525,0.782158273381295,0.7833093525179856,0.7890647482014389,0.7671616699355561,0.7858992805755396,0.7905035971223021,0.7589876330169687,0.7945323741007194,0.7870370370370371,0.78125,0.7951079136690647,0.7735587583148559,0.7907913669064748,0.7968106995884774,0.7947353682441893,0.782158273381295,0.7660431654676259,0.7824236354531797,0.0,0.7896494156928213,0.7593812661128616,0.7901041666666667,0.7807194244604316,0.7962589928057554,0.8109352517985612,0.7743884892086331,0.7847482014388489
INTEGRIDADE > PATRIMONIAL > INDIVIDUAL,0.7703743031590125,0.7904841402337228,0.7946577629382304,0.7913188647746243,0.7629382303839732,0.7793544796883695,0.7559821925431275,0.7765720645520312,0.771841958820256,0.7665553700612131,0.7885364496382861,0.7761904761904762,0.7598775737340011,0.7804674457429048,0.751940133037694,0.7838063439065108,0.761059670781893,0.7774067890929327,0.796883695047301,0.7659988870339455,0.7701552328492739,0.7896494156928213,0.0,0.7654424040066778,0.7747395833333334,0.8099610461880913,0.8241513633834168,0.8230383973288815,0.7910406232609906,0.8202559821925431
LIBERDADE > DIREITOS INDIVIDUAIS > CÁRCERE PRIVADO,0.7560392885585346,0.7805786307648238,0.7694070466914924,0.7748496132913205,0.7800057290174734,0.7639644800916643,0.74978985710283,0.7622457748496133,0.7782870237754225,0.7441993698080779,0.7771412202807219,0.783068783068783,0.7649211711711712,0.7805786307648238,0.7735587583148559,0.7694070466914924,0.7762345679012346,0.7863343601232148,0.7840160412489258,0.7330277857347465,0.7821732598898348,0.7593812661128616,0.7654424040066778,0.0,0.7809895833333333,0.8072185620166141,0.8224004583213979,0.8272701231738757,0.7954740761959324,0.8301346319106273
LIBERDADE > DIREITOS INDIVIDUAIS > SEQUESTRO,0.7723958333333333,0.80703125,0.7846354166666667,0.7877604166666666,0.7979166666666667,0.79375,0.7731770833333333,0.7979166666666667,0.796875,0.78046875,0.8052083333333333,0.778125,0.7817708333333333,0.7877604166666666,0.7791666666666667,0.8091145833333333,0.7620884773662552,0.7950520833333333,0.7908854166666667,0.7627604166666667,0.7766649974962444,0.7901041666666667,0.7747395833333334,0.7809895833333333,0.0,0.78828125,0.8067708333333333,0.81171875,0.7846354166666667,0.7986979166666667
LIBERDADE > DIREITOS INDIVIDUAIS > STALKING,0.7762144942925405,0.7590728880756328,0.7581579749923757,0.7511436413540714,0.7304056114669106,0.7571385632702134,0.7730456710563183,0.7282708142726441,0.7621225983531564,0.7664653436870865,0.7471790179932907,0.8,0.7801238738738738,0.797910447761194,0.7935144124168514,0.7615775321183149,0.8055555555555556,0.7801736208345001,0.781585220500596,0.7670021347971943,0.8064596895343015,0.7807194244604316,0.8099610461880913,0.8072185620166141,0.78828125,0.0,0.7666971637694419,0.7941445562671546,0.7694419030192132,0.7924753657808301
LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - INTERNACIONAL,0.8083355455269445,0.7561551433389545,0.7161705006765899,0.7328836424957842,0.7321304649548924,0.780282536819958,0.7724852899971981,0.7542982181931853,0.7762658227848102,0.7693413862525166,0.7273032952252858,0.8132275132275132,0.7925112612612613,0.8101492537313433,0.8198447893569845,0.7860770839557812,0.8263888888888888,0.809017082049846,0.8140643623361145,0.7701501685565431,0.8299949924887331,0.7962589928057554,0.8241513633834168,0.8224004583213979,0.8067708333333333,0.7666971637694419,0.0,0.7168721109399075,0.781750924784217,0.7799343087488803
LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - NACIONAL,0.8115211043270507,0.7659359190556493,0.736468200270636,0.7419898819561551,0.7359472588480223,0.7808836789900812,0.7814513869431213,0.7561738043138481,0.7787974683544304,0.7802703480011505,0.7404169468728985,0.8283068783068783,0.7992680180180181,0.8104477611940298,0.811529933481153,0.7911562593367194,0.8333333333333334,0.791654998599832,0.8048271752085816,0.7701501685565431,0.8289934902353531,0.8109352517985612,0.8230383973288815,0.8272701231738757,0.81171875,0.7941445562671546,0.7168721109399075,0.0,0.7980887792848336,0.7975515079128098
VIDA > FEMINICÍDIO,0.7772763472259092,0.7638717632552404,0.7635635018495684,0.7536991368680641,0.7592478421701603,0.7526299969942891,0.7811711964135613,0.7610974106041923,0.7614056720098644,0.7679033649698016,0.7746609124537608,0.8037037037037037,0.7680180180180181,0.7895522388059701,0.7854767184035477,0.7914550343591276,0.801440329218107,0.7975357042845141,0.7792014302741359,0.7520686484829912,0.8044566850275413,0.7743884892086331,0.7910406232609906,0.7954740761959324,0.7846354166666667,0.7694419030192132,0.781750924784217,0.7980887792848336,0.0,0.78501045088086
DIREITOS CIVIS E POLÍTICOS > VIOLÊNCIA POLITÍCA DE GÊNERO E CONTRA AS MULHERES,0.791611361826387,0.7715736040609137,0.760525530008958,0.7623171095849507,0.7575395640489698,0.7632128993729471,0.7551134771644719,0.7324574499850701,0.7694834278889221,0.7601380500431406,0.7494774559570021,0.8092592592592592,0.803490990990991,0.8,0.8073725055432373,0.7817258883248731,0.8209876543209876,0.8092971156538785,0.8104886769964244,0.7709764108689161,0.8219829744616926,0.7847482014388489,0.8202559821925431,0.8301346319106273,0.7986979166666667,0.7924753657808301,0.7799343087488803,0.7975515079128098,0.78501045088086,0.0
