,LIBERDADE > SEXUAL > FÍSICA > ESTUPRO,LIBERDADE > SEXUAL > ESTUPRO DE VULNERÁVEL,LIBERDADE > SEXUAL > ESTUPRO DE VULNERÁVEL > PEDOFILIA,LIBERDADE > SEXUAL > ESTUPRO VIRTUAL,LIBERDADE > SEXUAL > ESTUPRO CORRETIVO,LIBERDADE > SEXUAL > FÍSICA > ABUSO SEXUAL FÍSICO,LIBERDADE > SEXUAL > FÍSICA > EXPLORAÇÃO SEXUAL,LIBERDADE > SEXUAL > IMPORTUNAÇÃO SEXUAL,LIBERDADE > SEXUAL > PSÍQUICA > ABUSO SEXUAL PSÍQUICO,LIBERDADE > SEXUAL > PSÍQUICA > ASSÉDIO SEXUAL,LIBERDADE > SEXUAL > VIOLÊNCIA SEXUAL MEDIANTE FRAUDE,INTEGRIDADE > FÍSICA > AGRESSÃO ou VIAS DE FATO,INTEGRIDADE > FÍSICA > LESÃO CORPORAL,INTEGRIDADE > FÍSICA > MAUS TRATOS,INTEGRIDADE > FÍSICA > TORTURA FÍSICA,INTEGRIDADE > FÍSICA > VIOLÊNCIA OBSTÉTRICA,INTEGRIDADE > PSÍQUICA > AMEAÇA ou COAÇÃO,INTEGRIDADE > PSÍQUICA > ASSÉDIO MORAL,INTEGRIDADE > PSÍQUICA > TORTURA PSÍQUICA,INTEGRIDADE > PSÍQUICA > ALIENAÇÃO PARENTAL,INTEGRIDADE > PSÍQUICA > CONSTRANGIMENTO,INTEGRIDADE > PSÍQUICA > EXPOSIÇÃO (EROTIZAÇÃO),INTEGRIDADE > PATRIMONIAL > INDIVIDUAL,LIBERDADE > DIREITOS INDIVIDUAIS > CÁRCERE PRIVADO,LIBERDADE > DIREITOS INDIVIDUAIS > SEQUESTRO,LIBERDADE > DIREITOS INDIVIDUAIS > STALKING,LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - INTERNACIONAL,LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - NACIONAL,VIDA > FEMINICÍDIO,DIREITOS CIVIS E POLÍTICOS > VIOLÊNCIA POLITÍCA DE GÊNERO E CONTRA AS MULHERES
LIBERDADE > SEXUAL > VIOLÊNCIA SEXUAL MEDIANTE FRAUDE,0.803778677462888,0.7471188673032598,0.7483153638814016,0.7564016172506739,0.7658355795148248,0.7896983494593056,0.769412459403602,0.7437852171030825,0.7582833701483118,0.8162642947903431,0.0,0.7976124375347029,0.797142056598487,0.7918018283692126,0.8009436744323208,0.7431252021999353,0.7959016393442623,0.7847305389221557,0.8093385214007782,0.7858755240245082,0.7992462311557789,0.7819253438113949,0.7628083491461101,0.7739032620922385,0.7894457703526916,0.7600583090379008,0.7297843665768194,0.7304582210242587,0.7619628162145687,0.7602252519264967
INTEGRIDADE > FÍSICA > AGRESSÃO ou VIAS DE FATO,0.7808367071524966,0.7842865074958356,0.7890061077179344,0.8167684619655747,0.7945585785674625,0.777623542476402,0.7812326485285952,0.7956690727373681,0.7840088839533592,0.7918678526048285,0.7976124375347029,0.0,0.8056635202665186,0.7834536368684064,0.7942809550249861,0.8034425319267073,0.7953551912568306,0.8037201554691837,0.8026096612992781,0.7840088839533592,0.7884422110552763,0.7926152137701277,0.7576579018704256,0.7756801776790672,0.7740652346857597,0.784564131038312,0.8139922265408107,0.8270405330372016,0.7890061077179344,0.7934480843975569
INTEGRIDADE > FÍSICA > LESÃO CORPORAL,0.8051282051282052,0.8019052956010086,0.8041468198374895,0.8237601569066966,0.8052675819557299,0.7904174838890445,0.7901372933594845,0.797142056598487,0.7954609134211263,0.8119440914866582,0.797142056598487,0.8056635202665186,0.0,0.7708041468198374,0.7848136732978426,0.7881759596525637,0.7773224043715847,0.797142056598487,0.7898571028299244,0.7736060521154385,0.771608040201005,0.7604370972261137,0.7522363784223367,0.7539927150462314,0.7658446035534341,0.7708041468198374,0.802745867189689,0.813673297842533,0.7842532922387223,0.7839731017091622
INTEGRIDADE > FÍSICA > MAUS TRATOS,0.7789473684210526,0.7829548805662047,0.7956355057505161,0.7991742848717193,0.7971099970510174,0.7822993739328401,0.7767620171040991,0.7950457092303156,0.7882630492480094,0.8015247776365947,0.7918018283692126,0.7834536368684064,0.7708041468198374,0.0,0.771158950162194,0.7918018283692126,0.7806010928961749,0.8027130639929224,0.7794161014450015,0.7623120023591861,0.7791457286432161,0.7830479932641032,0.765790187042559,0.7727784026996626,0.7820206841686556,0.7810495626822157,0.8047773518136243,0.8136242996166323,0.7640813919197876,0.8000589796520201
INTEGRIDADE > FÍSICA > TORTURA FÍSICA,0.7975708502024291,0.7746977292833972,0.7761722205838986,0.8103804187555294,0.7947508109702153,0.7916903813318156,0.7720436449424949,0.8000589796520201,0.7938661161899144,0.8147395171537484,0.8009436744323208,0.7942809550249861,0.7848136732978426,0.771158950162194,0.0,0.7856089649071071,0.7904371584699453,0.7879681509879092,0.7968150987909172,0.7738130345030965,0.7889447236180904,0.7866966039854055,0.7606397397668745,0.7772778402699663,0.7952797666401485,0.7816326530612245,0.7912120318490121,0.7926865231495134,0.7956355057505161,0.7741079327631967
INTEGRIDADE > FÍSICA > VIOLÊNCIA OBSTÉTRICA,0.8026990553306342,0.7573600776447752,0.7667421546425105,0.7861533484309285,0.7651245551601423,0.7811610700056916,0.7824033067611456,0.771594953089615,0.7649100662669612,0.7911054637865311,0.7431252021999353,0.8034425319267073,0.7881759596525637,0.7918018283692126,0.7856089649071071,0.0,0.8114754098360656,0.7841317365269461,0.806944028733912,0.7758787487907127,0.8120603015075377,0.8046589952287398,0.7685009487666035,0.7888076490438695,0.7950145849907186,0.7696793002915452,0.7638304755742478,0.7732125525719832,0.7805547089302042,0.7783046828689982
INTEGRIDADE > PSÍQUICA > AMEAÇA ou COAÇÃO,0.7781376518218623,0.7942622950819672,0.7893442622950819,0.7926229508196722,0.8133879781420765,0.7907103825136612,0.7849726775956284,0.7972677595628416,0.7874316939890711,0.7850063532401524,0.7959016393442623,0.7953551912568306,0.7773224043715847,0.7806010928961749,0.7904371584699453,0.8114754098360656,0.0,0.8095628415300546,0.8005464480874317,0.7819672131147541,0.7613065326633166,0.7836065573770492,0.7465437788018433,0.7655737704918033,0.7764518695306285,0.7871584699453552,0.8218579234972677,0.8292349726775956,0.8,0.8092896174863388
INTEGRIDADE > PSÍQUICA > ASSÉDIO MORAL,0.8051282051282052,0.7688622754491018,0.7826347305389222,0.8032934131736527,0.7850299401197605,0.7879908935685828,0.7685267198110423,0.7811377245508982,0.7775449101796407,0.8086404066073698,0.7847305389221557,0.8037201554691837,0.797142056598487,0.8027130639929224,0.7879681509879092,0.7841317365269461,0.8095628415300546,0.0,0.8078419634839868,0.7943113772455089,0.8110552763819096,0.7993264103283749,0.7760910815939279,0.7921822272215973,0.7992574913815964,0.7795918367346939,0.7979041916167665,0.7973053892215569,0.7922155688622754,0.7720806164789568
INTEGRIDADE > PSÍQUICA > TORTURA PSÍQUICA,0.7937921727395412,0.7937743190661478,0.797066746483089,0.8144268183178689,0.8066447171505537,0.7996585088218554,0.7824033067611456,0.8024543549835379,0.7934750074827895,0.8210927573062262,0.8093385214007782,0.8026096612992781,0.7898571028299244,0.7794161014450015,0.7968150987909172,0.806944028733912,0.8005464480874317,0.8078419634839868,0.0,0.7746183777312182,0.7831658291457286,0.770698849284311,0.7655191108701546,0.7671541057367829,0.7838769557146645,0.780466472303207,0.8033522897336127,0.80903920981742,0.7835977252319665,0.8091286307053942
INTEGRIDADE > PSÍQUICA > ALIENAÇÃO PARENTAL,0.7735492577597841,0.7681393099000322,0.7749113189293776,0.798452112221864,0.7691067397613673,0.7808764940239044,0.7844700324771184,0.7784585617542729,0.7655411801830231,0.8058449809402796,0.7858755240245082,0.7840088839533592,0.7736060521154385,0.7623120023591861,0.7738130345030965,0.7758787487907127,0.7819672131147541,0.7943113772455089,0.7746183777312182,0.0,0.7683417085427136,0.7729441481897278,0.7606397397668745,0.7584364454443194,0.7719437814903208,0.7728862973760933,0.7720090293453724,0.7762012254111577,0.7714111551356294,0.7815649081209247
INTEGRIDADE > PSÍQUICA > CONSTRANGIMENTO,0.7766331658291458,0.7934673366834171,0.8032663316582914,0.8208542713567839,0.8148241206030151,0.7944723618090452,0.7819095477386935,0.8092964824120603,0.7982412060301508,0.7748743718592965,0.7992462311557789,0.7884422110552763,0.771608040201005,0.7791457286432161,0.7889447236180904,0.8120603015075377,0.7613065326633166,0.8110552763819096,0.7831658291457286,0.7683417085427136,0.0,0.8025125628140704,0.7610552763819095,0.7924623115577889,0.7778894472361809,0.8007537688442211,0.8236180904522613,0.835427135678392,0.8087939698492462,0.8087939698492462
INTEGRIDADE > PSÍQUICA > EXPOSIÇÃO (EROTIZAÇÃO),0.7719298245614035,0.7945551501543643,0.785012629806343,0.7982037608756666,0.7990457479651979,0.7684535503788942,0.7782767330900926,0.7897838899803536,0.7732248105529048,0.7827191867852605,0.7819253438113949,0.7926152137701277,0.7604370972261137,0.7830479932641032,0.7866966039854055,0.8046589952287398,0.7836065573770492,0.7993264103283749,0.770698849284311,0.7729441481897278,0.8025125628140704,0.0,0.7394957983193278,0.7732248105529048,0.767966056748873,0.7740667976424361,0.7900645523435307,0.7813640190850407,0.7760314341846758,0.7594723547572271
INTEGRIDADE > PATRIMONIAL > INDIVIDUAL,0.745748987854251,0.785307671455679,0.7815126050420168,0.7806993765248035,0.7617240444564922,0.7297370561127677,0.7679587964217945,0.7503388452155055,0.7598265112496612,0.7560355781448539,0.7628083491461101,0.7576579018704256,0.7522363784223367,0.765790187042559,0.7606397397668745,0.7685009487666035,0.7465437788018433,0.7760910815939279,0.7655191108701546,0.7606397397668745,0.7610552763819095,0.7394957983193278,0.0,0.7809704526972079,0.7992574913815964,0.8086202222824613,0.8251558687991326,0.8281377066955815,0.8172946597994036,0.8172946597994036
LIBERDADE > DIREITOS INDIVIDUAIS > CÁRCERE PRIVADO,0.7713900134952767,0.7699662542182227,0.7702474690663667,0.7924634420697413,0.7786839145106862,0.7682789651293588,0.7691226096737908,0.7761529808773904,0.7663104611923509,0.7964421855146124,0.7739032620922385,0.7756801776790672,0.7539927150462314,0.7727784026996626,0.7772778402699663,0.7888076490438695,0.7655737704918033,0.7921822272215973,0.7671541057367829,0.7584364454443194,0.7924623115577889,0.7732248105529048,0.7809704526972079,0.0,0.7987271280827367,0.8003374578177728,0.828458942632171,0.8352080989876266,0.8228346456692913,0.829021372328459
LIBERDADE > DIREITOS INDIVIDUAIS > SEQUESTRO,0.7512596128347918,0.7907716785998409,0.7862635905595333,0.7928931317952798,0.803765579421904,0.7772474144789181,0.7650490586051445,0.7918324051975604,0.7825510474675152,0.774587039390089,0.7894457703526916,0.7740652346857597,0.7658446035534341,0.7820206841686556,0.7952797666401485,0.7950145849907186,0.7764518695306285,0.7992574913815964,0.7838769557146645,0.7719437814903208,0.7778894472361809,0.767966056748873,0.7992574913815964,0.7987271280827367,0.0,0.7836117740652346,0.807478122513922,0.8156987536462477,0.7968708565367276,0.7997878546804561
LIBERDADE > DIREITOS INDIVIDUAIS > STALKING,0.7724696356275303,0.7836734693877551,0.7705539358600583,0.7673469387755102,0.7679300291545189,0.7438816163915766,0.7708454810495626,0.7583090379008747,0.7518950437317784,0.7789072426937739,0.7600583090379008,0.784564131038312,0.7708041468198374,0.7810495626822157,0.7816326530612245,0.7696793002915452,0.7871584699453552,0.7795918367346939,0.780466472303207,0.7728862973760933,0.8007537688442211,0.7740667976424361,0.8086202222824613,0.8003374578177728,0.7836117740652346,0.0,0.7877551020408163,0.8032069970845481,0.7959183673469388,0.7784256559766763
LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - INTERNACIONAL,0.803778677462888,0.7731313796509713,0.7366269165247019,0.7315436241610739,0.7636927316569067,0.7692088787706317,0.7711839385887216,0.7461054027179317,0.7567055853581571,0.8012706480304955,0.7297843665768194,0.8139922265408107,0.802745867189689,0.8047773518136243,0.7912120318490121,0.7638304755742478,0.8218579234972677,0.7979041916167665,0.8033522897336127,0.7720090293453724,0.8236180904522613,0.7900645523435307,0.8251558687991326,0.828458942632171,0.807478122513922,0.7877551020408163,0.0,0.7137809187279152,0.7900030478512649,0.7827504445761707
LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - NACIONAL,0.796221322537112,0.77938755350675,0.7461669505962522,0.7467326033203815,0.7499138821908371,0.7791690381331816,0.7782698553291999,0.7398077560490554,0.7627011675607447,0.8175349428208386,0.7304582210242587,0.8270405330372016,0.813673297842533,0.8136242996166323,0.7926865231495134,0.7732125525719832,0.8292349726775956,0.7973053892215569,0.80903920981742,0.7762012254111577,0.835427135678392,0.7813640190850407,0.8281377066955815,0.8352080989876266,0.8156987536462477,0.8032069970845481,0.7137809187279152,0.0,0.8107284364523011,0.7957913455838767
VIDA > FEMINICÍDIO,0.7638326585695007,0.7741542212740018,0.7610484608351112,0.7750685766534593,0.7552575434318806,0.7575412635173592,0.7640980218482433,0.7735446510210302,0.7394087168546175,0.7936467598475222,0.7619628162145687,0.7890061077179344,0.7842532922387223,0.7640813919197876,0.7956355057505161,0.7805547089302042,0.8,0.7922155688622754,0.7835977252319665,0.7714111551356294,0.8087939698492462,0.7760314341846758,0.8172946597994036,0.8228346456692913,0.7968708565367276,0.7959183673469388,0.7900030478512649,0.8107284364523011,0.0,0.7786010669828097
DIREITOS CIVIS E POLÍTICOS > VIOLÊNCIA POLITÍCA DE GÊNERO E CONTRA AS MULHERES,0.7824561403508772,0.7756372258446947,0.7566686425607587,0.7640782454060462,0.7599288678126852,0.7507114399544679,0.7567168585769117,0.7513337285121517,0.7391819798458803,0.793138500635324,0.7602252519264967,0.7934480843975569,0.7839731017091622,0.8000589796520201,0.7741079327631967,0.7783046828689982,0.8092896174863388,0.7720806164789568,0.8091286307053942,0.7815649081209247,0.8087939698492462,0.7594723547572271,0.8172946597994036,0.829021372328459,0.7997878546804561,0.7784256559766763,0.7827504445761707,0.7957913455838767,0.7786010669828097,0.0
