,LIBERDADE > SEXUAL > FÍSICA > ESTUPRO,LIBERDADE > SEXUAL > ESTUPRO DE VULNERÁVEL,LIBERDADE > SEXUAL > ESTUPRO DE VULNERÁVEL > PEDOFILIA,LIBERDADE > SEXUAL > ESTUPRO VIRTUAL,LIBERDADE > SEXUAL > ESTUPRO CORRETIVO,LIBERDADE > SEXUAL > FÍSICA > ABUSO SEXUAL FÍSICO,LIBERDADE > SEXUAL > FÍSICA > EXPLORAÇÃO SEXUAL,LIBERDADE > SEXUAL > IMPORTUNAÇÃO SEXUAL,LIBERDADE > SEXUAL > PSÍQUICA > ABUSO SEXUAL PSÍQUICO,LIBERDADE > SEXUAL > PSÍQUICA > ASSÉDIO SEXUAL,LIBERDADE > SEXUAL > VIOLÊNCIA SEXUAL MEDIANTE FRAUDE,INTEGRIDADE > FÍSICA > AGRESSÃO ou VIAS DE FATO,INTEGRIDADE > FÍSICA > LESÃO CORPORAL,INTEGRIDADE > FÍSICA > MAUS TRATOS,INTEGRIDADE > FÍSICA > TORTURA FÍSICA,INTEGRIDADE > FÍSICA > VIOLÊNCIA OBSTÉTRICA,INTEGRIDADE > PSÍQUICA > AMEAÇA ou COAÇÃO,INTEGRIDADE > PSÍQUICA > ASSÉDIO MORAL,INTEGRIDADE > PSÍQUICA > TORTURA PSÍQUICA,INTEGRIDADE > PSÍQUICA > ALIENAÇÃO PARENTAL,INTEGRIDADE > PSÍQUICA > CONSTRANGIMENTO,INTEGRIDADE > PSÍQUICA > EXPOSIÇÃO (EROTIZAÇÃO),INTEGRIDADE > PATRIMONIAL > INDIVIDUAL,LIBERDADE > DIREITOS INDIVIDUAIS > CÁRCERE PRIVADO,LIBERDADE > DIREITOS INDIVIDUAIS > SEQUESTRO,LIBERDADE > DIREITOS INDIVIDUAIS > STALKING,LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - INTERNACIONAL,LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - NACIONAL,VIDA > FEMINICÍDIO,DIREITOS CIVIS E POLÍTICOS > VIOLÊNCIA POLITÍCA DE GÊNERO E CONTRA AS MULHERES
LIBERDADE > SEXUAL > VIOLÊNCIA SEXUAL MEDIANTE FRAUDE,0.8164435946462715,0.774869109947644,0.7633840052875083,0.7415730337078652,0.7729676140118968,0.7968978636230611,0.798,0.7636887608069164,0.7719737253675321,0.7985974754558205,0.0,0.814785373608903,0.7984496124031008,0.7886225815766676,0.7882746051032807,0.7745562130177515,0.7872450296927447,0.7818612922347362,0.7722976963969286,0.8048259010384851,0.8088310362429811,0.7696936542669585,0.7602470522178552,0.7705422023476802,0.7839237057220708,0.7190163934426229,0.7230667547918044,0.7316589557171183,0.7605723370429253,0.7502927400468384
INTEGRIDADE > FÍSICA > AGRESSÃO ou VIAS DE FATO,0.7755696873343932,0.8105458399576047,0.8063063063063063,0.805776364599894,0.811075781664017,0.8068362480127186,0.7904080551139374,0.8134605193428723,0.8025967143614202,0.7938526762056174,0.814785373608903,0.0,0.7808691043985162,0.7845786963434023,0.8073661897191309,0.7890832008479067,0.7686547895688097,0.798622151563328,0.8073661897191309,0.8023317435082141,0.7835630423685553,0.7760996290408055,0.7469528351881293,0.7779544250132485,0.78060413354531,0.8131955484896661,0.8094859565447801,0.8153153153153153,0.8105458399576047,0.7972972972972973
INTEGRIDADE > FÍSICA > LESÃO CORPORAL,0.7817536192297186,0.8023255813953488,0.7990033222591362,0.7862679955703211,0.8070321151716501,0.7901439645625692,0.7918050941306756,0.8042635658914729,0.7945736434108527,0.7959579180509413,0.7984496124031008,0.7808691043985162,0.0,0.7749169435215947,0.7990033222591362,0.7978959025470653,0.7818228763232636,0.8111849390919158,0.7995570321151716,0.7846068660022149,0.8044920877998979,0.737417943107221,0.7508305647840532,0.7616279069767442,0.7798365122615804,0.8073089700996677,0.8194905869324474,0.824750830564784,0.8122923588039868,0.7984496124031008
INTEGRIDADE > FÍSICA > MAUS TRATOS,0.780114722753346,0.7802483395899509,0.7770719029742997,0.7871787467513717,0.7857349119260757,0.7883338146116085,0.7685714285714286,0.7828472422754836,0.774473000288767,0.7755960729312763,0.7886225815766676,0.7845786963434023,0.7749169435215947,0.0,0.7984406583886803,0.8030609298296275,0.7838884585592564,0.8062373664452787,0.8079699682356338,0.7903551833670228,0.8093415007656968,0.787199124726477,0.76614261650758,0.7733370598099497,0.7852861035422344,0.8174992780825874,0.816921744152469,0.8172105111175282,0.8088362691308114,0.8004620271440948
INTEGRIDADE > FÍSICA > TORTURA FÍSICA,0.7913138486752254,0.7867557715674363,0.773086269744836,0.7834143377885784,0.8001215066828675,0.7854843429909277,0.7922857142857143,0.778857837181045,0.787363304981774,0.8008415147265077,0.7882746051032807,0.8073661897191309,0.7990033222591362,0.7984406583886803,0.0,0.7887573964497041,0.7805318874257682,0.7898636633076467,0.7920850561134082,0.7837181044957473,0.8124042879019908,0.7792669584245077,0.7546322290847838,0.7898267188373393,0.7779291553133515,0.798906439854192,0.7894896719319563,0.7992102065613609,0.7876670716889429,0.7877634660421545
INTEGRIDADE > FÍSICA > VIOLÊNCIA OBSTÉTRICA,0.7833925157060913,0.7804733727810651,0.7730769230769231,0.771301775147929,0.7926035502958579,0.7778753292361721,0.7668571428571429,0.7718934911242603,0.7860946745562131,0.7957924263674614,0.7745562130177515,0.7890832008479067,0.7978959025470653,0.8030609298296275,0.7887573964497041,0.0,0.8006713142266977,0.7931952662721894,0.8003544004725339,0.8002958579881657,0.8067891781521185,0.800328227571116,0.7529477821448625,0.7906651760760202,0.8008174386920981,0.778698224852071,0.7869822485207101,0.7834319526627219,0.7914201183431953,0.7669789227166276
INTEGRIDADE > PSÍQUICA > AMEAÇA ou COAÇÃO,0.7652982184353214,0.7942163697392203,0.7872450296927447,0.7833720630002582,0.8086754453911696,0.7836302607797573,0.7743351407177899,0.7900852052672347,0.7758843273947844,0.7898270074877356,0.7872450296927447,0.7686547895688097,0.7818228763232636,0.7838884585592564,0.7805318874257682,0.8006713142266977,0.0,0.8205525432481281,0.8223599277046217,0.8109992254066615,0.7986217457886677,0.7621998450813323,0.7825974696617609,0.788019623031242,0.7797572940872709,0.8295894655305964,0.838884585592564,0.8463723211980377,0.8233927188226181,0.8221017299251226
INTEGRIDADE > PSÍQUICA > ASSÉDIO MORAL,0.7790221251024311,0.7777119146413752,0.7966804979253111,0.7839359810314167,0.7871962062833432,0.7810945273631841,0.7751428571428571,0.7768227622999407,0.7726733847065798,0.785133239831697,0.7818612922347362,0.798622151563328,0.8111849390919158,0.8062373664452787,0.7898636633076467,0.7931952662721894,0.8205525432481281,0.0,0.7876550502067337,0.8029045643153527,0.8175089331291475,0.7956783369803063,0.7703537338573835,0.7984907769703745,0.7948228882833788,0.8011262596324837,0.7960877296976882,0.8082394783639597,0.8017190278601067,0.7956674473067916
INTEGRIDADE > PSÍQUICA > TORTURA PSÍQUICA,0.7880360557224801,0.7725930301240401,0.777613703484938,0.7625516834022446,0.792971057294743,0.7693883523558677,0.7888571428571428,0.787359716479622,0.7616656822209096,0.7795231416549789,0.7722976963969286,0.8073661897191309,0.7995570321151716,0.8079699682356338,0.7920850561134082,0.8003544004725339,0.8223599277046217,0.7876550502067337,0.0,0.7914943886591849,0.8139356814701378,0.7850109409190372,0.7622122403144301,0.7987702627166015,0.7885558583106267,0.8053750738334318,0.8086237448316598,0.8030124040165387,0.8095097460129946,0.7988875878220141
INTEGRIDADE > PSÍQUICA > ALIENAÇÃO PARENTAL,0.789401802786124,0.7855833842394624,0.7840562003665241,0.8042150274893097,0.8063530849114233,0.8021656423763536,0.8062857142857143,0.7990226023213195,0.7892486255345144,0.8112201963534362,0.8048259010384851,0.8023317435082141,0.7846068660022149,0.7903551833670228,0.7837181044957473,0.8002958579881657,0.8109992254066615,0.8029045643153527,0.7914943886591849,0.0,0.8065339458907606,0.7549234135667396,0.7658618753509264,0.7610396869759642,0.7555858310626703,0.7730604764813683,0.7730604764813683,0.7800855222968845,0.7684789248625534,0.7558548009367682
INTEGRIDADE > PSÍQUICA > CONSTRANGIMENTO,0.7958141909137315,0.8200612557427259,0.8154670750382849,0.801174068402246,0.8203164880040837,0.7978560490045942,0.801174068402246,0.8139356814701378,0.8034711587544666,0.790454313425217,0.8088310362429811,0.7835630423685553,0.8044920877998979,0.8093415007656968,0.8124042879019908,0.8067891781521185,0.7986217457886677,0.8175089331291475,0.8139356814701378,0.8065339458907606,0.0,0.7741194486983155,0.7746299132210311,0.7942827973455845,0.7970903522205207,0.8182746299132211,0.8266972945380296,0.8310362429811128,0.8236345074017356,0.81368044920878
INTEGRIDADE > PSÍQUICA > EXPOSIÇÃO (EROTIZAÇÃO),0.7637257579896203,0.7787199124726477,0.7825492341356673,0.7737964989059081,0.7981400437636762,0.776258205689278,0.7809080962800875,0.774890590809628,0.7696936542669585,0.7789934354485777,0.7696936542669585,0.7760996290408055,0.737417943107221,0.787199124726477,0.7792669584245077,0.800328227571116,0.7621998450813323,0.7956783369803063,0.7850109409190372,0.7549234135667396,0.7741194486983155,0.0,0.7595733041575492,0.7696936542669585,0.7694822888283379,0.7820021881838074,0.7986870897155361,0.8036105032822757,0.8066192560175055,0.7672319474835886
INTEGRIDADE > PATRIMONIAL > INDIVIDUAL,0.746790494400437,0.7644581695676587,0.7669848399775407,0.7731611454239191,0.7815833801235261,0.7501403705783268,0.7644581695676587,0.7507018528916339,0.7588433464345873,0.7593267882187938,0.7602470522178552,0.7469528351881293,0.7508305647840532,0.76614261650758,0.7546322290847838,0.7529477821448625,0.7825974696617609,0.7703537338573835,0.7622122403144301,0.7658618753509264,0.7746299132210311,0.7595733041575492,0.0,0.7836780324203466,0.8057220708446866,0.8186412128017967,0.817798989331836,0.8287478944413251,0.8121841661987648,0.8088152723189219
LIBERDADE > DIREITOS INDIVIDUAIS > CÁRCERE PRIVADO,0.7607211144496039,0.7831190609278926,0.7889882615986584,0.7708216880939072,0.8051984348798211,0.7688652878703186,0.7780883174958078,0.7803242034656233,0.7663499161542762,0.7778088317495808,0.7705422023476802,0.7779544250132485,0.7616279069767442,0.7733370598099497,0.7898267188373393,0.7906651760760202,0.788019623031242,0.7984907769703745,0.7987702627166015,0.7610396869759642,0.7942827973455845,0.7696936542669585,0.7836780324203466,0.0,0.8065395095367848,0.8281162660704304,0.8174958077138066,0.8334264952487423,0.8216880939072108,0.7968138624930129
LIBERDADE > DIREITOS INDIVIDUAIS > SEQUESTRO,0.7708446866485014,0.7896457765667575,0.7757493188010899,0.7880108991825613,0.8019073569482289,0.776566757493188,0.7809264305177112,0.7871934604904632,0.7822888283378746,0.7817438692098093,0.7839237057220708,0.78060413354531,0.7798365122615804,0.7852861035422344,0.7779291553133515,0.8008174386920981,0.7797572940872709,0.7948228882833788,0.7885558583106267,0.7555858310626703,0.7970903522205207,0.7694822888283379,0.8057220708446866,0.8065395095367848,0.0,0.8010899182561307,0.7934604904632152,0.8070844686648502,0.8008174386920981,0.7915531335149864
LIBERDADE > DIREITOS INDIVIDUAIS > STALKING,0.7784758262769735,0.7712696335078534,0.7675409836065574,0.7327868852459016,0.7472131147540984,0.7661691542288557,0.7745714285714286,0.7323086775536344,0.7500781983109165,0.782608695652174,0.7190163934426229,0.8131955484896661,0.8073089700996677,0.8174992780825874,0.798906439854192,0.778698224852071,0.8295894655305964,0.8011262596324837,0.8053750738334318,0.7730604764813683,0.8182746299132211,0.7820021881838074,0.8186412128017967,0.8281162660704304,0.8010899182561307,0.0,0.7711475409836066,0.7878688524590164,0.7815580286168522,0.7871779859484778
LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - INTERNACIONAL,0.7954110898661568,0.7581806282722513,0.7605868622874291,0.7518593644354293,0.7565099763273588,0.79075212174422,0.7725714285714286,0.7463976945244957,0.7691585861745386,0.7952314165497896,0.7230667547918044,0.8094859565447801,0.8194905869324474,0.816921744152469,0.7894896719319563,0.7869822485207101,0.838884585592564,0.7960877296976882,0.8086237448316598,0.7730604764813683,0.8266972945380296,0.7986870897155361,0.817798989331836,0.8174958077138066,0.7934604904632152,0.7711475409836066,0.0,0.7247634069400631,0.7904610492845787,0.7713700234192038
LIBERDADE > DIREITOS INDIVIDUAIS > TRÁFICO DE MULHERES - NACIONAL,0.7981425839934444,0.775196335078534,0.7659219739913304,0.7457741717376606,0.7571863375042273,0.7848990342405618,0.7814285714285715,0.7467178994556516,0.7794807632155145,0.7854137447405329,0.7316589557171183,0.8153153153153153,0.824750830564784,0.8172105111175282,0.7992102065613609,0.7834319526627219,0.8463723211980377,0.8082394783639597,0.8030124040165387,0.7800855222968845,0.8310362429811128,0.8036105032822757,0.8287478944413251,0.8334264952487423,0.8070844686648502,0.7878688524590164,0.7247634069400631,0.0,0.7942766295707472,0.7778103044496487
VIDA > FEMINICÍDIO,0.7956842392788855,0.7580286168521463,0.7656597774244833,0.7682034976152623,0.7653418124006359,0.7746561311091601,0.7905714285714286,0.7577106518282989,0.7641538942758836,0.7963534361851332,0.7605723370429253,0.8105458399576047,0.8122923588039868,0.8088362691308114,0.7876670716889429,0.7914201183431953,0.8233927188226181,0.8017190278601067,0.8095097460129946,0.7684789248625534,0.8236345074017356,0.8066192560175055,0.8121841661987648,0.8216880939072108,0.8008174386920981,0.7815580286168522,0.7904610492845787,0.7942766295707472,0.0,0.7792740046838408
DIREITOS CIVIS E POLÍTICOS > VIOLÊNCIA POLITÍCA DE GÊNERO E CONTRA AS MULHERES,0.761813712100519,0.7567330210772834,0.759367681498829,0.7520491803278688,0.7669789227166276,0.7474392742171495,0.7577142857142857,0.7558548009367682,0.7555620608899297,0.767461430575035,0.7502927400468384,0.7972972972972973,0.7984496124031008,0.8004620271440948,0.7877634660421545,0.7669789227166276,0.8221017299251226,0.7956674473067916,0.7988875878220141,0.7558548009367682,0.81368044920878,0.7672319474835886,0.8088152723189219,0.7968138624930129,0.7915531335149864,0.7871779859484778,0.7713700234192038,0.7778103044496487,0.7792740046838408,0.0
